nm,soil_11,soil_14,soil_16-1,soil_23,soil_66kyr,soil_7,soil_9
1959,0.494650662,0.568441391,0.644241631,0.535981059,0.345105022,0.347774267,0.511498153
1960,0.4948681,0.569065869,0.64464581,0.536310136,0.345084012,0.348465711,0.512070596
1961,0.495045632,0.569571197,0.645047247,0.536720753,0.345271021,0.349049687,0.512661994
1962,0.49512431,0.570060253,0.64539057,0.537011027,0.345577717,0.3498182,0.513241768
1963,0.495227277,0.570706546,0.645668507,0.537304997,0.345854938,0.350898772,0.513783216
1964,0.495536506,0.571312308,0.645911276,0.537614644,0.346203059,0.351887763,0.5142923
1965,0.495833337,0.571783841,0.646225512,0.538011432,0.346438617,0.352776229,0.51480037
1966,0.495963067,0.572136581,0.646682084,0.538336217,0.346407294,0.353814751,0.515334785
1967,0.496136487,0.572619736,0.647058845,0.538532615,0.346486032,0.354801565,0.515859604
1968,0.49630788,0.573178291,0.647381186,0.538746059,0.34663251,0.355699182,0.516353488
1969,0.496597022,0.573705912,0.647739768,0.539069474,0.34684357,0.356659323,0.516919374
1970,0.4969199,0.574258864,0.648110151,0.539292216,0.3471573,0.357747197,0.517437696
1971,0.497226,0.574837208,0.64843148,0.539435863,0.347179532,0.358670473,0.518202543
1972,0.497450143,0.575487971,0.648838103,0.53977102,0.347374052,0.359514087,0.519020438
1973,0.497708231,0.575962961,0.649347007,0.540158153,0.347700775,0.36045751,0.51951015
1974,0.498010188,0.576399446,0.649715602,0.540266037,0.347916633,0.361367524,0.520093858
1975,0.498155504,0.576970637,0.650006771,0.540304005,0.348140359,0.36222598,0.520776927
1976,0.498309225,0.577611208,0.650292277,0.540603995,0.348367512,0.363091469,0.521308303
1977,0.498517424,0.578149021,0.650520205,0.540847778,0.348548949,0.363907725,0.521974564
1978,0.498699337,0.578685522,0.650805056,0.541007102,0.348751932,0.364850491,0.522614598
1979,0.498536825,0.579375744,0.651107848,0.540983677,0.348963618,0.365965366,0.523171544
1980,0.4987472,0.579956412,0.651456296,0.541290224,0.349235773,0.366930306,0.523794889
1981,0.499301404,0.580381691,0.651867926,0.541783333,0.349545628,0.367825955,0.524443924
1982,0.499711186,0.580860972,0.652254939,0.542083383,0.349823862,0.368870735,0.525230587
1983,0.499794722,0.581464767,0.652576745,0.542160451,0.350107849,0.369881958,0.525830686
1984,0.500068367,0.581904352,0.652916789,0.542457223,0.350454926,0.370832354,0.526358962
1985,0.500436425,0.582359135,0.653235376,0.54277873,0.350798994,0.371923208,0.526906431
1986,0.500695109,0.582961619,0.653498888,0.542916119,0.351042211,0.373033166,0.52747637
1987,0.501000166,0.583522081,0.653805017,0.543229938,0.351360053,0.374025255,0.528070629
1988,0.501222372,0.584017336,0.654058933,0.543697655,0.351738185,0.375031859,0.52865845
1989,0.501284599,0.584425271,0.654195964,0.543904424,0.351977855,0.376098782,0.529239655
1990,0.501461148,0.584815681,0.65441376,0.544029236,0.35228461,0.377099425,0.529869735
1991,0.501672268,0.585212767,0.654674947,0.544252634,0.352625221,0.378037512,0.530514657
1992,0.502021134,0.585543156,0.654942095,0.544718146,0.353037059,0.3789424,0.531327605
1993,0.502269089,0.585974216,0.655218542,0.544974804,0.353313386,0.379852444,0.53199625
1994,0.502506793,0.586512506,0.655610085,0.544979393,0.353515923,0.380648106,0.532621682
1995,0.502705753,0.586919487,0.655891836,0.545274913,0.353793472,0.381480992,0.533150136
1996,0.502939939,0.587289274,0.656084418,0.545791507,0.354249746,0.382548839,0.533628166
1997,0.503253341,0.587925732,0.656434596,0.546204805,0.354601622,0.383627743,0.534272134
1998,0.503602266,0.58865732,0.656976998,0.546552658,0.354941964,0.384659618,0.535072267
1999,0.503951609,0.589252114,0.657554209,0.546997905,0.355374336,0.385716766,0.535806835
2000,0.504330218,0.589883029,0.658064425,0.547284961,0.355632782,0.386695504,0.536448419
2001,0.504709303,0.590629339,0.658617496,0.547402024,0.355945468,0.387638092,0.537112236
2002,0.505035937,0.591342926,0.659225941,0.54768014,0.356285006,0.388532519,0.537901461
2003,0.505327642,0.592015922,0.659868777,0.548123956,0.356732816,0.389270037,0.538738132
2004,0.505684137,0.592709482,0.660433292,0.548414052,0.357139319,0.390238494,0.539520502
2005,0.505964518,0.593472779,0.661042452,0.548523545,0.357475042,0.391302258,0.540371776
2006,0.506419301,0.59416604,0.661576509,0.548964858,0.357888848,0.39232409,0.541325033
2007,0.506891251,0.594829917,0.66216135,0.549645066,0.358559728,0.393332988,0.542138278
2008,0.507233977,0.595520437,0.662887871,0.550040603,0.35933575,0.394491136,0.542844653
2009,0.507529557,0.596402764,0.663601756,0.550347209,0.359568715,0.395404518,0.543547153
2010,0.507851243,0.597247958,0.664441049,0.550906658,0.359700352,0.396127343,0.544363558
2011,0.508204222,0.597949684,0.665333271,0.551378787,0.360196143,0.397169679,0.545130551
2012,0.50859344,0.598761022,0.665908277,0.551657557,0.360737085,0.398248047,0.545769453
2013,0.508974671,0.59949106,0.666489542,0.551950991,0.361144513,0.399150819,0.546426892
2014,0.5093593,0.600145817,0.667098582,0.552327335,0.361838132,0.399999857,0.547108412
2015,0.509692252,0.600760758,0.667724371,0.552681029,0.362354398,0.400888652,0.54777509
2016,0.51005882,0.601334095,0.668192923,0.55289644,0.362593949,0.401606083,0.548399508
2017,0.510390997,0.601950109,0.668713033,0.55316931,0.362817347,0.402455062,0.548999548
2018,0.51071775,0.602574646,0.669362485,0.553591728,0.362979323,0.403473258,0.549657464
2019,0.510891438,0.603039026,0.669865489,0.553965151,0.363509744,0.404317558,0.550226986
2020,0.511187851,0.603669882,0.670259595,0.55401504,0.363897026,0.405091375,0.550583899
2021,0.511454284,0.60429132,0.670676053,0.554145694,0.363968074,0.406106234,0.551141202
2022,0.511572897,0.604654491,0.670982182,0.554434478,0.364327699,0.40695408,0.551880538
2023,0.511877477,0.605111361,0.671406925,0.554683745,0.36497274,0.407658339,0.552424133
2024,0.512294292,0.605680764,0.671965659,0.555142641,0.365418524,0.408500552,0.55286485
2025,0.512661219,0.606250226,0.672528446,0.555554688,0.365732133,0.409271777,0.553555191
2026,0.512909412,0.606808484,0.673055589,0.555898964,0.366146445,0.410022736,0.554230034
2027,0.513079822,0.607482731,0.673701763,0.556146383,0.366680622,0.410713136,0.554908693
2028,0.513383985,0.608025968,0.674198031,0.556539953,0.36703828,0.411527902,0.555448651
2029,0.513650715,0.608423591,0.674496233,0.557076752,0.367269337,0.4124524,0.556061924
2030,0.51391083,0.608964384,0.674965799,0.557427466,0.367634624,0.41324085,0.556616127
2031,0.514334023,0.609529674,0.675529718,0.557748318,0.368015766,0.414020926,0.55695039
2032,0.514723361,0.610199273,0.67606318,0.558062196,0.368382454,0.414758235,0.557421029
2033,0.514810503,0.610800207,0.676512659,0.55831176,0.368713796,0.415485203,0.558031797
2034,0.514834046,0.611148119,0.676993966,0.558427751,0.369052857,0.416059673,0.55844605
2035,0.515119433,0.611539483,0.677466035,0.558939993,0.369325101,0.416553915,0.558824718
2036,0.515589237,0.611918092,0.677768171,0.559511244,0.369549185,0.417178392,0.559188843
2037,0.51591301,0.612293661,0.67794317,0.559632778,0.369915277,0.417935908,0.55946517
2038,0.516219139,0.612977862,0.678383052,0.559699535,0.370370626,0.418655783,0.560003221
2039,0.516546369,0.613596857,0.678887963,0.559971094,0.370795757,0.419252694,0.560528338
2040,0.516733706,0.614244759,0.679549634,0.560210288,0.371275216,0.419777423,0.561115265
2041,0.51694268,0.614782751,0.679940879,0.560436487,0.371668965,0.420432508,0.561579645
2042,0.51722759,0.615398765,0.680264294,0.560875535,0.372060359,0.421015084,0.562111259
2043,0.517523944,0.615900278,0.6806885,0.561234057,0.372428268,0.421604127,0.562541008
2044,0.517715514,0.616225362,0.680886984,0.561523199,0.372759104,0.422309875,0.562747777
2045,0.518066049,0.616610408,0.681381464,0.561645031,0.373012215,0.423048049,0.56308192
2046,0.518420339,0.617053688,0.681932807,0.561811686,0.37343806,0.423518389,0.563700259
2047,0.518618107,0.617407918,0.682347119,0.5621804,0.373787791,0.424115062,0.56418395
2048,0.518790364,0.61769551,0.682598472,0.562333524,0.37380144,0.42483452,0.564459443
2049,0.5189026,0.617989957,0.682688177,0.562264621,0.373989314,0.425336957,0.564813912
2050,0.519003451,0.618311048,0.682827532,0.562381983,0.374249518,0.425830394,0.565145195
2051,0.519059718,0.618691206,0.682959557,0.562630773,0.374401748,0.426272839,0.565354884
2052,0.519249678,0.61895299,0.683202565,0.562730193,0.374580801,0.4267838,0.565592766
2053,0.519484341,0.619190097,0.683491111,0.562738955,0.375046939,0.427323073,0.565870345
2054,0.519628763,0.619377077,0.683654666,0.562875271,0.375249028,0.427756548,0.566181839
2055,0.519823432,0.619283378,0.683735967,0.562979937,0.375131935,0.428082526,0.566367626
2056,0.520037591,0.619532645,0.684034348,0.563089907,0.375264913,0.428541303,0.566681325
2057,0.520212173,0.619909763,0.684368193,0.56313473,0.375491589,0.428956985,0.567129374
2058,0.520316243,0.620435834,0.684687495,0.563586295,0.375701368,0.429438412,0.567709267
2059,0.520544767,0.620811522,0.685058773,0.563943267,0.375819951,0.429911584,0.567907393
2060,0.52072978,0.621241689,0.68547219,0.564195335,0.376031727,0.430395544,0.568019986
2061,0.520872653,0.621601045,0.685729384,0.564572275,0.376235306,0.430716485,0.56824261
2062,0.52102387,0.621695578,0.6858024,0.564773262,0.376275986,0.431083888,0.568370283
2063,0.52113539,0.621954858,0.686080992,0.564866722,0.376487106,0.431561619,0.568588495
2064,0.521340311,0.622217476,0.686612666,0.565035105,0.376660764,0.432069749,0.568971038
2065,0.521503985,0.622404039,0.686878145,0.565138102,0.376777977,0.432485551,0.56929934
2066,0.5215832,0.622360528,0.686955094,0.565118611,0.376740187,0.432769358,0.5695889
2067,0.521793962,0.62261337,0.687167406,0.565313935,0.376979023,0.43312034,0.569812059
2068,0.522100627,0.623063684,0.687301815,0.565659165,0.37739408,0.433442831,0.570034683
2069,0.522337556,0.6233266,0.687523127,0.565816104,0.377610266,0.433809251,0.570321858
2070,0.522635102,0.623563766,0.687848985,0.566007674,0.377876252,0.434230506,0.570563853
2071,0.522869885,0.623925984,0.688289225,0.566236794,0.378085822,0.43469432,0.570833921
2072,0.523059726,0.624110758,0.688296974,0.566129684,0.378223389,0.434930086,0.571167171
2073,0.523224413,0.624229491,0.688188553,0.566090405,0.378452033,0.435148388,0.571363211
2074,0.523158669,0.6247558,0.688476324,0.566394806,0.378779739,0.435423404,0.571574926
2075,0.523168325,0.625098944,0.688611984,0.56662941,0.378928334,0.435762346,0.571809828
2076,0.52341491,0.625067532,0.688717961,0.566714168,0.378967166,0.436145693,0.571946979
2077,0.523650765,0.625265718,0.689139009,0.566860318,0.379244924,0.436455727,0.572101057
2078,0.523778379,0.625586808,0.689497113,0.56708014,0.379360348,0.436792284,0.572323322
2079,0.524031341,0.626026809,0.689758301,0.567262113,0.379393548,0.437085986,0.57250309
2080,0.524176061,0.626136303,0.689916372,0.567442358,0.379543155,0.437377483,0.572691441
2081,0.524034381,0.626232803,0.690152764,0.567767799,0.379730701,0.437704325,0.573077381
2082,0.52412653,0.626440406,0.690365016,0.567969024,0.379865587,0.438015074,0.573285937
2083,0.524395347,0.62627846,0.690319419,0.567997217,0.380115211,0.438245535,0.573268473
2084,0.524611592,0.626379907,0.690420389,0.568151951,0.380277306,0.438528746,0.57340914
2085,0.52485013,0.626769066,0.69073689,0.568387687,0.38036105,0.438828081,0.573633075
2086,0.525093734,0.627332747,0.690978408,0.56863296,0.380322129,0.439211607,0.573720276
2087,0.525249898,0.627554715,0.691142976,0.568741798,0.380422652,0.43945986,0.573847651
2088,0.525430679,0.627655208,0.691244364,0.568769157,0.380592763,0.439536631,0.574130774
2089,0.525554001,0.627890229,0.691230893,0.568894446,0.380846292,0.439675927,0.574321568
2090,0.525507689,0.628059804,0.691462636,0.569012761,0.381023318,0.439993948,0.574341714
2091,0.525597632,0.628140569,0.691666067,0.569070399,0.38106823,0.440173894,0.57441473
2092,0.525778711,0.628122389,0.691825449,0.569182217,0.380969822,0.440428466,0.574470162
2093,0.525833845,0.628260612,0.691980779,0.569271624,0.38098073,0.440589875,0.5745731
2094,0.52572453,0.62831974,0.692258954,0.569184363,0.380852461,0.440527797,0.574654162
2095,0.525909603,0.628495812,0.692487955,0.569297969,0.380846232,0.440688223,0.574789703
2096,0.5263201,0.62897265,0.692611873,0.569687009,0.380935282,0.441060752,0.575014889
2097,0.526423514,0.629154325,0.692793965,0.569782734,0.381127447,0.441273898,0.575150013
2098,0.526425064,0.629071176,0.692971885,0.569595933,0.381498754,0.441385776,0.575201035
2099,0.526666343,0.629246533,0.693223476,0.56976217,0.381643653,0.441617697,0.575381279
2100,0.52682209,0.629408479,0.693401396,0.5700773,0.381692439,0.441847414,0.575606167
2101,0.527035892,0.629634976,0.693967521,0.570273459,0.381914675,0.442166269,0.575861394
2102,0.527356088,0.630128503,0.694372833,0.570427597,0.381813139,0.442301273,0.576131642
2103,0.527612329,0.630538225,0.694344282,0.570733249,0.381704241,0.442287505,0.576226473
2104,0.527678549,0.630821586,0.694253683,0.571030617,0.382054925,0.442421943,0.576322019
2105,0.527749538,0.631114185,0.694366276,0.571251214,0.382264346,0.442547172,0.57642144
2106,0.527939141,0.631268084,0.694757998,0.571487367,0.382476836,0.442817688,0.57660687
2107,0.528380811,0.63125813,0.695667744,0.572022498,0.38285321,0.443618864,0.576944947
2108,0.528619945,0.631405175,0.695931375,0.572271287,0.383100897,0.443838388,0.57707864
2109,0.528749943,0.631531835,0.695963323,0.572136343,0.383202761,0.443627954,0.577076077
2110,0.528887689,0.631637514,0.69628191,0.572315693,0.383319855,0.4437356,0.577309728
2111,0.529018164,0.63177377,0.696388304,0.572690606,0.383404583,0.443782061,0.577637792
2112,0.529183805,0.632014334,0.696574807,0.572938621,0.383516729,0.443891227,0.577816367
2113,0.529255748,0.632158458,0.697151601,0.57317251,0.383589536,0.444143564,0.578058779
2114,0.52946943,0.632435262,0.69752723,0.573429108,0.383712262,0.444429934,0.578261554
2115,0.52981329,0.63292104,0.697540224,0.57373929,0.383826435,0.44478178,0.578225732
2116,0.530036807,0.633432329,0.697769403,0.573889971,0.384036183,0.44496569,0.578356802
2117,0.530424595,0.633683205,0.698309004,0.573961794,0.384292543,0.445241183,0.578684866
2118,0.530835748,0.633979619,0.698852539,0.574194491,0.384564728,0.445672095,0.578973532
2119,0.530897617,0.634219825,0.698998392,0.574445903,0.384849072,0.446087509,0.579298854
2120,0.531248987,0.634369731,0.699155211,0.574792624,0.384940863,0.446531475,0.579666615
2121,0.531516671,0.634622812,0.699565291,0.575185299,0.38515678,0.446785837,0.579957902
2122,0.531685233,0.635008931,0.700091958,0.575877666,0.385421365,0.44703728,0.580308259
2123,0.531906903,0.635276079,0.700355649,0.576213896,0.385617375,0.447210789,0.580539644
2124,0.532213449,0.635431945,0.700682223,0.57634604,0.385837257,0.447095335,0.58049947
2125,0.532467425,0.635680974,0.701011956,0.576562762,0.386033058,0.447191745,0.580799162
2126,0.532715559,0.635959387,0.701043129,0.576651752,0.386071533,0.447454751,0.581428707
2127,0.532953024,0.636203945,0.701260149,0.576830804,0.386220247,0.44762975,0.581654429
2128,0.533173144,0.636588395,0.701922178,0.577169657,0.386462897,0.447800457,0.581728339
2129,0.533419847,0.636830688,0.702180147,0.577355385,0.386659205,0.447911501,0.58199513
2130,0.533839405,0.636974514,0.702113688,0.577518106,0.386974871,0.448041826,0.582315266
2131,0.533941269,0.637052655,0.702162027,0.577589452,0.387141049,0.448049039,0.582285762
2132,0.534029722,0.63707006,0.702240229,0.577510178,0.387161762,0.447862536,0.582219362
2133,0.533753574,0.636911988,0.702048242,0.577411413,0.387230873,0.44785291,0.582187891
2134,0.533250868,0.636993051,0.701917589,0.577506602,0.387376845,0.447916478,0.581805587
2135,0.533025265,0.637075961,0.701883256,0.577510059,0.387318701,0.447679967,0.58124572
2136,0.533244133,0.636874676,0.70183748,0.577572465,0.387312204,0.44745034,0.581167221
2137,0.53341943,0.636751235,0.701954722,0.577668667,0.387366265,0.447288305,0.581436276
2138,0.533526182,0.63662827,0.701931655,0.577661157,0.387331724,0.447069019,0.581375062
2139,0.533881664,0.636433303,0.702121973,0.577532649,0.387234598,0.446824163,0.581265211
2140,0.533857942,0.636044323,0.701817214,0.577464223,0.38705945,0.446392626,0.581059039
2141,0.533487499,0.635627627,0.701027691,0.57754457,0.386786789,0.445904642,0.580725372
2142,0.533310175,0.635249734,0.700631499,0.577243507,0.386604726,0.44534567,0.580342352
2143,0.533064604,0.63467145,0.70032227,0.576455057,0.386311561,0.44463411,0.579980254
2144,0.532874286,0.634067714,0.699770689,0.576256752,0.386139691,0.443845958,0.579445481
2145,0.532773197,0.633594871,0.699101329,0.576272309,0.386175841,0.442963213,0.578638375
2146,0.532603741,0.633024514,0.698673427,0.576075912,0.386098891,0.442100585,0.578009427
2147,0.532420218,0.632169008,0.698161423,0.576227129,0.386036456,0.441141784,0.577378631
2148,0.532221913,0.631482899,0.697677791,0.576128185,0.385858923,0.440123111,0.576690257
2149,0.531919539,0.630925715,0.697480857,0.57554853,0.385580003,0.4391554,0.576045156
2150,0.531715631,0.630411685,0.697329462,0.575162649,0.385290831,0.438111931,0.575479805
2151,0.531754851,0.629828632,0.69672966,0.575030088,0.385073185,0.436868966,0.574562371
2152,0.531482577,0.628829896,0.695858598,0.574851811,0.384748816,0.435594529,0.573597908
2153,0.53088057,0.627980292,0.695195735,0.574549973,0.384394169,0.434347212,0.573059678
2154,0.530521214,0.627421558,0.694686592,0.574014544,0.383957118,0.433102131,0.572326779
2155,0.530144274,0.626571536,0.694153666,0.57347852,0.383531123,0.431898892,0.5714432
2156,0.529568911,0.625723064,0.693847477,0.572670937,0.382982939,0.430805862,0.57053864
2157,0.529157341,0.624839604,0.693235874,0.57222724,0.38249591,0.429527164,0.569731593
2158,0.529081106,0.623609126,0.692444384,0.572005033,0.382052869,0.428039908,0.568675756
2159,0.528704464,0.622678995,0.691713691,0.571501911,0.381576627,0.42688638,0.567772686
2160,0.528085828,0.622081161,0.690881252,0.571014106,0.381107181,0.425938398,0.567240298
2161,0.52765125,0.621264219,0.690062046,0.570551217,0.380515307,0.424674898,0.566395819
2162,0.527348876,0.620369434,0.689183772,0.569853365,0.379923135,0.423396468,0.565374553
2163,0.526786566,0.619537234,0.688469052,0.569294214,0.379271626,0.422251195,0.564318419
2164,0.526003778,0.618546963,0.687826097,0.569113076,0.37830624,0.420883298,0.562915981
2165,0.525494814,0.617705405,0.687140822,0.568552494,0.37757197,0.419626892,0.5618788
2166,0.524963915,0.616987646,0.686527789,0.567606688,0.376899153,0.418631792,0.560914397
2167,0.524487436,0.616458058,0.685966253,0.566882491,0.376462519,0.417624176,0.560184121
2168,0.524206221,0.615585208,0.685374856,0.566563666,0.375786275,0.416291088,0.559310198
2169,0.523736477,0.614546359,0.684698641,0.565855563,0.375075579,0.415033907,0.558521628
2170,0.523040295,0.613530278,0.684236944,0.565171897,0.374456078,0.414053202,0.557497382
2171,0.522239625,0.612801492,0.683755159,0.564905703,0.373548031,0.413103521,0.55616194
2172,0.521663785,0.612040341,0.683227241,0.564420283,0.372682601,0.412065625,0.555199862
2173,0.521199107,0.611561835,0.68268168,0.563595891,0.371890694,0.411135137,0.55449003
2174,0.520718217,0.610801041,0.682113171,0.563127995,0.371030211,0.410086215,0.553619981
2175,0.520290315,0.609865725,0.68143481,0.563069522,0.369820952,0.408877552,0.552808642
2176,0.519902289,0.609022319,0.680990875,0.562584102,0.369066387,0.407712072,0.551935911
2177,0.519617677,0.608127534,0.680680513,0.561880052,0.368832827,0.406563878,0.550977528
2178,0.519180357,0.607406557,0.680208147,0.561347902,0.367996156,0.405414432,0.550056636
2179,0.518675685,0.606880844,0.679859102,0.56068182,0.366970479,0.404253781,0.549201548
2180,0.518280566,0.606112123,0.679342449,0.560156882,0.366077185,0.403036922,0.548223853
2181,0.517882466,0.60523349,0.678670228,0.559935629,0.364772499,0.401843607,0.547220349
2182,0.51738745,0.604482532,0.678036809,0.559507966,0.36374256,0.400585443,0.546159148
2183,0.516899467,0.603764474,0.677166998,0.558881223,0.36321032,0.399178714,0.544843674
2184,0.516496062,0.602869511,0.676579595,0.558366656,0.362372965,0.397833467,0.543742716
2185,0.516100168,0.601880789,0.676265419,0.557825804,0.361324251,0.396449238,0.542727053
2186,0.515543699,0.601127505,0.675676763,0.557385206,0.360255003,0.395143718,0.541735828
2187,0.514967084,0.600190759,0.674998045,0.556818783,0.359459251,0.39397794,0.540744126
2188,0.514697015,0.599007487,0.674634218,0.556360483,0.358764946,0.392843902,0.539878607
2189,0.514562905,0.59809804,0.673825085,0.555768609,0.358209968,0.391378045,0.538763404
2190,0.513955653,0.597235143,0.672770798,0.55509907,0.357553959,0.389912367,0.537457824
2191,0.513405085,0.596260548,0.672098041,0.554665625,0.356912613,0.388593167,0.536465526
2192,0.512890995,0.595133424,0.671673,0.554573298,0.356021732,0.38712582,0.535546064
2193,0.512425542,0.594176829,0.671067059,0.553936183,0.355542004,0.385801196,0.534678578
2194,0.511743307,0.593372345,0.670574605,0.552971661,0.355407804,0.38485828,0.534085572
2195,0.511252344,0.592332482,0.669944108,0.552460015,0.355029583,0.383513272,0.533239305
2196,0.511050165,0.591118515,0.669170916,0.551921189,0.35465467,0.381811887,0.532328844
2197,0.510597944,0.590162694,0.668429673,0.551332951,0.354331136,0.380432546,0.531364262
2198,0.509948969,0.589325607,0.667637765,0.551095486,0.353768378,0.379313111,0.530261874
2199,0.509486139,0.588232696,0.666925132,0.550713837,0.353597283,0.377794832,0.529245198
2200,0.509108245,0.58718282,0.66623801,0.549982846,0.353940248,0.376169711,0.528350592
2201,0.508679926,0.586141109,0.665466428,0.549426675,0.35391894,0.374546438,0.527144432
2202,0.508321464,0.584877372,0.664892793,0.549275041,0.353863955,0.37274763,0.5257954
2203,0.507857025,0.583583534,0.664015114,0.548739374,0.353805244,0.37076968,0.524500072
2204,0.507265747,0.582354486,0.662681639,0.547808528,0.353570074,0.368638426,0.523023188
2205,0.506751537,0.581181467,0.6616624,0.547067523,0.35327217,0.366544217,0.521343768
2206,0.506158769,0.579622388,0.661074579,0.546557486,0.353309512,0.364714712,0.520336568
2207,0.505851388,0.578181684,0.660286665,0.546136916,0.353545606,0.363161653,0.519567907
2208,0.505593717,0.577563882,0.659453571,0.545609295,0.353503078,0.362466693,0.518795371
2209,0.505115926,0.577254057,0.658829927,0.545132458,0.353707045,0.362461597,0.51842922
2210,0.504940867,0.577157378,0.658568203,0.544973195,0.354080796,0.362775683,0.518320382
2211,0.50487715,0.577608824,0.658254623,0.544736326,0.354501963,0.363405883,0.518207371
2212,0.504823148,0.578217387,0.658213735,0.544798672,0.354987293,0.364843071,0.518848658
2213,0.504972994,0.579085469,0.658941925,0.545498669,0.35585469,0.367345721,0.520456672
2214,0.505065501,0.57983458,0.659084618,0.545735121,0.356446713,0.369211704,0.521326542
2215,0.505178809,0.581117392,0.658909976,0.545739353,0.356887907,0.371584803,0.522379816
2216,0.505222738,0.58179599,0.658868849,0.545878768,0.357380152,0.373403281,0.523211122
2217,0.505378067,0.581991732,0.658830225,0.546190679,0.357833356,0.374808639,0.523653626
2218,0.505244017,0.582436621,0.658788681,0.54616791,0.358334094,0.376222968,0.524190664
2219,0.504713476,0.582954049,0.658842325,0.545887232,0.358908176,0.377619117,0.524829566
2220,0.504534125,0.583166659,0.658565998,0.545819342,0.359336019,0.378819406,0.525378168
2221,0.504443645,0.583304763,0.658141732,0.545611143,0.359677136,0.379678249,0.525725722
2222,0.504343569,0.583374023,0.657784522,0.545495689,0.360134184,0.380672187,0.526144266
2223,0.504482925,0.582991898,0.657018721,0.545688748,0.36064738,0.381782413,0.526705503
2224,0.504464924,0.582930624,0.656630874,0.545654476,0.361003935,0.382614642,0.52711755
2225,0.504290283,0.583083212,0.656721771,0.545308173,0.361394554,0.383394867,0.52748841
2226,0.504099309,0.583151102,0.656355083,0.545248687,0.361586571,0.383936942,0.527635872
2227,0.50401485,0.583181143,0.655898392,0.545419216,0.362180978,0.384213954,0.527716637
2228,0.503910959,0.583350301,0.655795217,0.545373797,0.362764597,0.384451956,0.528025866
2229,0.503871262,0.583292782,0.65554291,0.545561373,0.363057256,0.384793967,0.528749406
2230,0.503777862,0.583210051,0.655334771,0.545776486,0.363350958,0.385465115,0.52940774
2231,0.503901482,0.583744168,0.655522704,0.54574275,0.363415152,0.386489421,0.529905915
2232,0.504224062,0.584224403,0.655391693,0.545804739,0.363313049,0.387246162,0.530240595
2233,0.504199743,0.584429324,0.655512929,0.545918167,0.363513976,0.38769877,0.530480564
2234,0.504054904,0.584695041,0.655754268,0.546134949,0.364420176,0.387888402,0.530219793
2235,0.504087687,0.584939897,0.656003296,0.546169341,0.364447117,0.388288736,0.530394018
2236,0.503867984,0.584683895,0.656420708,0.546272397,0.363714039,0.3884269,0.530865192
2237,0.503977656,0.584922254,0.656623185,0.546162903,0.363815635,0.388768822,0.531100929
2238,0.504613459,0.585762918,0.656748772,0.545585155,0.364170372,0.389460593,0.531283677
2239,0.504742861,0.586054146,0.656707704,0.545576811,0.36412856,0.389856845,0.531451344
2240,0.504546285,0.585965216,0.656265557,0.545949459,0.364404589,0.39011997,0.531389832
2241,0.504694045,0.58637774,0.656446099,0.545890808,0.364471197,0.390331,0.531664252
2242,0.504979908,0.586968184,0.657106161,0.54582572,0.363811553,0.390205592,0.532301307
2243,0.505014777,0.587300897,0.657203794,0.545917571,0.363721013,0.390534312,0.532545388
2244,0.505087256,0.587966144,0.657246709,0.545643508,0.364360034,0.391129553,0.532711923
2245,0.505122006,0.588318706,0.657464981,0.545649469,0.364316672,0.3915236,0.532944858
2246,0.50476557,0.587929904,0.657270551,0.546158373,0.363609761,0.392045289,0.532871544
2247,0.50470084,0.588090897,0.6572932,0.546501815,0.363602906,0.392691642,0.53299439
2248,0.504830003,0.588612378,0.657839239,0.546878815,0.363700449,0.393528223,0.533360243
2249,0.505132139,0.589039564,0.658164084,0.547088742,0.364030391,0.393776804,0.533760846
2250,0.505452931,0.589376509,0.658129692,0.547133267,0.364083111,0.394039214,0.533878267
2251,0.505471945,0.589582622,0.658063293,0.546970248,0.363931626,0.394582391,0.533944964
2252,0.505464077,0.58973074,0.657920182,0.546763301,0.363664508,0.395011157,0.534210443
2253,0.505505502,0.589936674,0.657937586,0.546698868,0.363347828,0.395179808,0.534459591
2254,0.504938662,0.589920163,0.657782912,0.546662331,0.363529772,0.395325303,0.534427881
2255,0.504494071,0.590215623,0.657612741,0.546719074,0.363933057,0.39596346,0.5345999
2256,0.50455755,0.59052825,0.657746136,0.546823382,0.364126235,0.396366209,0.534805536
2257,0.504982471,0.590778232,0.658118486,0.546920717,0.36397633,0.396416336,0.534837008
2258,0.504885972,0.590899587,0.658285797,0.546887517,0.364112556,0.396819174,0.535037994
2259,0.505005896,0.591092288,0.658676445,0.546984434,0.364623845,0.39755854,0.535566866
2260,0.505014122,0.591455221,0.658735037,0.546853662,0.364646703,0.39802292,0.535916984
2261,0.504524708,0.591902494,0.658408165,0.546286047,0.364223659,0.398499012,0.536160469
2262,0.504222393,0.591983557,0.658305883,0.546222568,0.364254415,0.398818552,0.536386967
2263,0.504151583,0.591987193,0.658320606,0.546473622,0.364530146,0.398939192,0.536647975
2264,0.504132271,0.592147112,0.658188641,0.5464499,0.364458561,0.399228454,0.536850154
2265,0.5039801,0.592010617,0.658034682,0.546476066,0.364376575,0.399584144,0.537140846
2266,0.503859341,0.591977477,0.657789528,0.546513438,0.364354789,0.399764746,0.53708607
2267,0.504064202,0.592585087,0.657235205,0.546444714,0.364072949,0.399836183,0.536472917
2268,0.504019141,0.592556655,0.656982839,0.546304286,0.363797039,0.400051892,0.536551356
